,Age,Purchase Amount (USD),Review Rating,Previous Purchases,Category,Color,Season,Frequency of Purchases,Cluster
1976,32,51,3.2,43,Accessories,Pink,Spring,Fortnightly,5
1977,24,49,2.6,32,Footwear,Teal,Summer,Annually,5
1978,45,78,3.8,1,Accessories,Magenta,Spring,Quarterly,1
1979,49,98,2.8,38,Clothing,Blue,Spring,Fortnightly,5
1980,51,94,4.4,25,Footwear,Green,Winter,Fortnightly,0
1981,69,91,4.7,42,Footwear,Violet,Summer,Quarterly,0
1982,41,77,2.7,32,Accessories,Turquoise,Summer,Monthly,5
1983,59,97,2.6,21,Accessories,Pink,Summer,Quarterly,4
1984,26,58,3.4,26,Clothing,Black,Summer,Fortnightly,1
1985,23,97,3.9,6,Accessories,Gold,Spring,Fortnightly,1
1986,62,48,3.4,14,Outerwear,Green,Summer,Quarterly,4
1987,69,23,3.4,4,Accessories,White,Summer,Quarterly,4
1988,46,79,3.9,26,Clothing,Gold,Winter,Weekly,0
1989,35,42,4.0,39,Accessories,Charcoal,Spring,Bi-Weekly,2
1990,32,95,3.4,15,Accessories,White,Spring,Annually,1
1991,46,29,3.7,1,Footwear,Brown,Summer,Every 3 Months,4
1992,33,98,4.9,28,Clothing,Gold,Winter,Monthly,2
1993,32,96,5.0,17,Clothing,Purple,Spring,Weekly,2
1994,33,66,2.9,24,Accessories,Brown,Fall,Weekly,5
1995,67,80,3.0,29,Footwear,Teal,Spring,Quarterly,4
1996,67,27,3.3,18,Footwear,Indigo,Summer,Every 3 Months,4
1997,42,25,4.7,10,Accessories,Purple,Fall,Bi-Weekly,3
1998,20,45,3.4,19,Clothing,Orange,Fall,Quarterly,1
1999,39,89,4.6,26,Clothing,Indigo,Winter,Monthly,0
2000,26,27,3.6,25,Accessories,Lavender,Winter,Bi-Weekly,1
2001,51,90,2.6,2,Accessories,Purple,Winter,Fortnightly,4
2002,31,65,2.7,19,Clothing,Red,Summer,Every 3 Months,1
2003,68,72,3.1,32,Footwear,Blue,Spring,Quarterly,4
2004,44,70,3.2,13,Footwear,Blue,Fall,Bi-Weekly,4
2005,18,82,3.4,30,Footwear,Cyan,Winter,Fortnightly,1
2006,58,97,4.4,2,Accessories,Pink,Fall,Annually,0
2007,26,25,3.2,8,Clothing,Silver,Summer,Quarterly,1
2008,57,48,2.5,27,Clothing,Gray,Spring,Every 3 Months,4
2009,37,99,3.8,26,Footwear,Indigo,Summer,Bi-Weekly,0
2010,24,21,4.4,3,Clothing,Maroon,Summer,Bi-Weekly,1
2011,57,94,3.7,4,Footwear,Beige,Spring,Monthly,0
2012,48,53,3.2,5,Clothing,Green,Fall,Fortnightly,4
2013,39,70,4.9,25,Accessories,Peach,Winter,Quarterly,2
2014,51,26,3.9,47,Clothing,Black,Summer,Bi-Weekly,3
2015,57,82,4.5,8,Accessories,Pink,Summer,Fortnightly,0
2016,53,47,3.4,20,Footwear,Violet,Winter,Fortnightly,4
2017,70,32,4.1,42,Clothing,Green,Winter,Every 3 Months,3
2018,60,97,4.5,20,Accessories,Gold,Fall,Weekly,0
2019,31,68,4.7,23,Clothing,Red,Winter,Fortnightly,2
2020,41,23,4.8,26,Clothing,Beige,Winter,Quarterly,3
2021,62,33,4.4,48,Accessories,Green,Winter,Quarterly,3
2022,59,38,4.0,16,Accessories,Black,Winter,Bi-Weekly,3
2023,46,68,4.1,28,Clothing,Teal,Winter,Bi-Weekly,0
2024,62,23,3.7,39,Clothing,Silver,Fall,Weekly,3
2025,42,29,3.0,43,Clothing,Turquoise,Summer,Fortnightly,5
2026,37,35,3.6,45,Accessories,Orange,Winter,Every 3 Months,5
2027,50,73,4.8,50,Footwear,Gold,Fall,Every 3 Months,2
2028,29,84,3.7,10,Footwear,Purple,Fall,Bi-Weekly,1
2029,25,23,4.6,40,Accessories,Pink,Spring,Quarterly,2
2030,66,67,2.8,38,Accessories,Green,Summer,Monthly,5
2031,21,51,4.0,2,Clothing,Charcoal,Spring,Monthly,1
2032,46,36,4.2,13,Clothing,Maroon,Winter,Annually,3
2033,57,55,3.6,33,Clothing,Olive,Summer,Annually,3
2034,61,30,2.9,27,Clothing,Peach,Spring,Monthly,4
2035,53,70,4.1,43,Clothing,Yellow,Summer,Weekly,0
2036,37,63,3.1,46,Clothing,Lavender,Winter,Weekly,5
2037,39,87,4.3,7,Accessories,Green,Summer,Bi-Weekly,1
2038,53,70,4.4,35,Clothing,Orange,Spring,Fortnightly,0
2039,35,51,3.1,31,Clothing,Olive,Spring,Bi-Weekly,5
2040,69,25,2.9,42,Accessories,Gray,Spring,Quarterly,5
2041,66,32,3.2,14,Outerwear,Lavender,Winter,Bi-Weekly,4
2042,19,52,4.0,35,Footwear,Red,Spring,Monthly,2
2043,47,33,2.7,49,Accessories,Charcoal,Summer,Weekly,5
2044,49,68,3.0,17,Clothing,Orange,Spring,Fortnightly,4
2045,31,20,4.4,26,Accessories,Red,Fall,Quarterly,3
2046,39,32,2.8,30,Clothing,Maroon,Winter,Every 3 Months,5
2047,58,82,3.1,32,Accessories,Silver,Summer,Annually,5
2048,45,64,3.9,35,Footwear,Pink,Winter,Quarterly,5
2049,68,24,2.7,15,Footwear,Blue,Fall,Annually,4
2050,35,96,3.4,10,Accessories,Teal,Summer,Annually,1
2051,65,94,3.8,14,Clothing,Black,Spring,Monthly,0
2052,45,48,3.7,30,Accessories,Gray,Winter,Annually,3
2053,19,60,4.5,16,Accessories,Purple,Spring,Fortnightly,1
2054,65,56,2.9,14,Clothing,Gold,Spring,Annually,4
2055,28,33,3.4,28,Accessories,Silver,Fall,Weekly,5
2056,55,46,4.4,29,Accessories,Blue,Spring,Monthly,3
2057,66,37,4.2,5,Clothing,Yellow,Spring,Every 3 Months,3
2058,29,98,3.3,17,Clothing,Brown,Winter,Quarterly,1
2059,56,50,3.7,50,Clothing,Beige,Spring,Weekly,5
2060,21,63,3.2,23,Accessories,Blue,Fall,Quarterly,1
2061,32,70,2.6,22,Clothing,Magenta,Summer,Annually,5
2062,54,63,2.8,15,Outerwear,Silver,Fall,Quarterly,4
2063,61,86,2.9,32,Clothing,Cyan,Fall,Monthly,4
2064,31,99,4.0,5,Footwear,Green,Summer,Monthly,1
2065,27,40,2.9,6,Footwear,Blue,Spring,Bi-Weekly,1
2066,64,92,4.7,44,Footwear,Olive,Fall,Fortnightly,0
2067,60,21,3.1,23,Clothing,Beige,Fall,Fortnightly,4
2068,70,81,3.9,44,Accessories,Black,Summer,Monthly,0
2069,36,82,3.4,3,Clothing,Indigo,Fall,Quarterly,1
2070,56,88,3.1,14,Accessories,Red,Spring,Monthly,4
2071,69,100,4.8,37,Outerwear,Yellow,Fall,Quarterly,0
2072,39,66,3.9,22,Accessories,Beige,Winter,Weekly,1
2073,38,25,3.5,2,Accessories,Green,Winter,Every 3 Months,1
2074,36,53,3.1,44,Accessories,White,Summer,Fortnightly,5
2075,46,28,4.7,49,Clothing,Turquoise,Fall,Monthly,3
2076,59,23,4.6,22,Accessories,Indigo,Fall,Bi-Weekly,3
2077,64,34,3.3,26,Accessories,Orange,Fall,Annually,4
2078,49,42,3.2,40,Clothing,Blue,Spring,Weekly,5
2079,32,24,3.1,16,Clothing,Violet,Summer,Quarterly,1
2080,29,47,3.5,17,Accessories,Gray,Fall,Bi-Weekly,1
2081,24,78,4.3,48,Outerwear,Cyan,Spring,Bi-Weekly,2
2082,41,89,2.9,28,Clothing,Yellow,Summer,Every 3 Months,5
2083,41,59,2.7,26,Accessories,Orange,Fall,Fortnightly,5
2084,32,94,4.0,43,Clothing,Brown,Summer,Quarterly,2
2085,69,49,4.6,38,Clothing,Teal,Fall,Weekly,3
2086,65,89,4.7,36,Clothing,Beige,Summer,Every 3 Months,0
2087,54,91,4.7,1,Accessories,Blue,Summer,Weekly,0
2088,39,89,4.0,49,Footwear,Orange,Spring,Annually,2
2089,37,57,3.6,41,Outerwear,Gold,Spring,Every 3 Months,5
2090,51,71,3.4,21,Clothing,Teal,Winter,Monthly,4
2091,26,97,3.0,24,Clothing,Beige,Fall,Quarterly,1
2092,42,45,2.6,27,Footwear,Silver,Fall,Weekly,5
2093,21,91,4.2,4,Clothing,Maroon,Spring,Annually,1
2094,53,25,3.4,19,Clothing,Indigo,Spring,Annually,4
2095,36,63,4.0,1,Clothing,Gray,Fall,Fortnightly,1
2096,21,52,4.7,27,Clothing,Blue,Summer,Annually,2
2097,33,43,3.9,5,Footwear,Cyan,Winter,Weekly,1
2098,49,28,3.3,20,Clothing,White,Summer,Quarterly,4
2099,31,78,2.9,50,Clothing,Green,Summer,Annually,5
2100,68,31,4.4,36,Clothing,Silver,Spring,Fortnightly,3
2101,49,23,3.6,12,Clothing,Blue,Winter,Bi-Weekly,3
2102,23,25,4.5,23,Accessories,Brown,Spring,Monthly,2
2103,30,86,3.7,21,Clothing,Red,Summer,Weekly,1
2104,53,88,2.8,47,Footwear,Gold,Spring,Weekly,5
2105,65,35,4.5,38,Accessories,Silver,Spring,Bi-Weekly,3
2106,60,34,4.4,40,Accessories,Gray,Fall,Every 3 Months,3
2107,46,75,3.3,35,Clothing,Black,Winter,Quarterly,5
2108,54,46,4.2,4,Clothing,Beige,Winter,Quarterly,3
2109,59,31,2.7,28,Accessories,Peach,Fall,Every 3 Months,4
2110,52,93,3.9,36,Clothing,Cyan,Spring,Every 3 Months,0
2111,41,85,2.6,15,Accessories,Pink,Spring,Annually,4
2112,43,68,4.5,7,Accessories,Lavender,Fall,Fortnightly,1
2113,63,40,2.7,29,Clothing,Brown,Spring,Every 3 Months,4
2114,37,51,2.9,12,Clothing,Magenta,Winter,Annually,1
2115,44,85,3.4,16,Accessories,Violet,Winter,Bi-Weekly,1
2116,67,23,2.9,50,Outerwear,Teal,Summer,Bi-Weekly,5
2117,27,28,3.8,11,Clothing,Brown,Summer,Annually,1
2118,60,44,4.2,28,Clothing,Olive,Fall,Quarterly,3
2119,58,57,3.5,36,Accessories,Indigo,Spring,Bi-Weekly,5
2120,53,98,3.1,38,Accessories,Red,Fall,Quarterly,5
2121,43,68,3.5,32,Accessories,Olive,Winter,Monthly,5
2122,32,36,4.0,42,Outerwear,Teal,Fall,Weekly,2
2123,54,71,3.7,22,Outerwear,Cyan,Spring,Bi-Weekly,0
2124,47,60,4.2,22,Clothing,Teal,Fall,Quarterly,0
2125,57,87,4.8,31,Outerwear,Beige,Fall,Quarterly,0
2126,63,38,4.1,28,Footwear,Magenta,Winter,Monthly,3
2127,70,45,4.5,40,Footwear,Indigo,Spring,Weekly,3
2128,62,47,2.7,21,Outerwear,Cyan,Fall,Weekly,4
2129,40,57,2.8,12,Clothing,Orange,Fall,Every 3 Months,4
2130,25,68,3.7,33,Accessories,Violet,Summer,Annually,2
2131,19,52,3.6,9,Clothing,Red,Fall,Fortnightly,1
2132,25,87,4.7,15,Clothing,Magenta,Fall,Weekly,1
2133,21,34,3.8,13,Accessories,Olive,Summer,Annually,1
2134,55,41,2.9,35,Footwear,Maroon,Winter,Fortnightly,5
2135,34,94,4.6,1,Accessories,Yellow,Winter,Every 3 Months,1
2136,47,93,2.8,25,Accessories,Red,Summer,Fortnightly,5
2137,27,51,4.6,20,Clothing,Purple,Winter,Every 3 Months,2
2138,67,42,2.8,36,Clothing,Teal,Fall,Quarterly,4
2139,40,95,3.0,33,Footwear,Red,Winter,Weekly,5
2140,53,90,3.7,36,Accessories,Brown,Fall,Fortnightly,0
2141,24,98,4.1,32,Clothing,Peach,Winter,Annually,2
2142,47,39,4.3,21,Accessories,Maroon,Winter,Quarterly,3
2143,53,66,3.8,48,Footwear,Red,Fall,Bi-Weekly,5
2144,47,23,3.7,25,Footwear,Orange,Winter,Quarterly,3
2145,38,73,4.8,32,Clothing,White,Winter,Annually,2
2146,48,23,4.6,45,Accessories,White,Summer,Every 3 Months,3
2147,47,43,4.8,4,Clothing,Charcoal,Fall,Fortnightly,3
2148,19,45,4.6,19,Clothing,Turquoise,Winter,Bi-Weekly,2
2149,38,21,4.0,1,Footwear,Orange,Winter,Weekly,1
2150,57,40,2.6,12,Clothing,Orange,Spring,Weekly,4
2151,70,58,2.6,18,Clothing,Brown,Fall,Monthly,4
2152,38,48,4.5,43,Clothing,Magenta,Summer,Bi-Weekly,2
2153,35,94,4.2,31,Clothing,Violet,Fall,Annually,2
2154,46,74,3.4,33,Accessories,Violet,Spring,Every 3 Months,5
2155,32,51,3.7,46,Accessories,Yellow,Fall,Monthly,5
2156,38,83,3.6,41,Clothing,Maroon,Winter,Bi-Weekly,5
2157,41,68,4.0,41,Accessories,Turquoise,Winter,Fortnightly,2
2158,19,84,4.6,9,Accessories,Olive,Spring,Fortnightly,1
2159,18,58,3.0,34,Clothing,Peach,Fall,Annually,5
2160,45,92,3.3,21,Clothing,Charcoal,Winter,Annually,0
2161,23,69,3.8,5,Clothing,Peach,Summer,Fortnightly,1
2162,60,48,2.7,32,Clothing,Black,Summer,Weekly,4
2163,52,60,4.5,44,Footwear,Gray,Spring,Monthly,2
2164,42,20,4.8,46,Footwear,Olive,Winter,Bi-Weekly,3
2165,29,55,4.2,42,Clothing,Turquoise,Summer,Every 3 Months,2
2166,31,88,3.5,50,Outerwear,Purple,Spring,Bi-Weekly,5
2167,30,48,4.9,33,Clothing,Green,Winter,Fortnightly,2
2168,23,74,4.1,32,Accessories,Beige,Spring,Quarterly,2
2169,31,42,2.9,32,Outerwear,Brown,Fall,Bi-Weekly,5
2170,40,32,4.0,37,Clothing,Turquoise,Fall,Every 3 Months,3
2171,39,98,4.6,9,Clothing,Yellow,Summer,Fortnightly,0
2172,28,89,2.8,6,Clothing,Lavender,Fall,Fortnightly,1
2173,23,97,5.0,36,Accessories,Cyan,Summer,Quarterly,2
2174,42,49,2.9,1,Accessories,Olive,Spring,Annually,4
2175,68,50,3.3,48,Clothing,Silver,Spring,Fortnightly,5
2176,24,91,3.4,44,Accessories,Red,Winter,Quarterly,5
2177,24,93,3.0,9,Accessories,Green,Winter,Bi-Weekly,1
2178,21,98,4.7,32,Accessories,Gold,Summer,Annually,2
2179,49,82,2.9,14,Clothing,Lavender,Fall,Monthly,4
2180,41,37,4.1,43,Outerwear,Yellow,Summer,Quarterly,3
2181,22,63,3.2,32,Accessories,Black,Fall,Bi-Weekly,5
2182,42,99,2.7,26,Clothing,Maroon,Winter,Bi-Weekly,5
2183,30,37,4.7,2,Clothing,Maroon,Spring,Monthly,1
2184,38,34,3.2,16,Footwear,Gold,Spring,Every 3 Months,4
2185,40,32,2.5,50,Clothing,Violet,Winter,Every 3 Months,5
2186,55,23,4.3,6,Footwear,Teal,Winter,Every 3 Months,3
2187,37,78,4.4,20,Clothing,Violet,Spring,Annually,2
2188,41,54,4.7,9,Outerwear,Brown,Winter,Weekly,1
2189,38,94,4.0,47,Clothing,Brown,Fall,Bi-Weekly,2
2190,42,75,4.6,33,Accessories,Maroon,Spring,Annually,2
2191,26,69,3.8,46,Clothing,Maroon,Summer,Bi-Weekly,2
2192,41,35,3.2,9,Accessories,Yellow,Winter,Monthly,4
2193,27,78,5.0,8,Clothing,Turquoise,Spring,Monthly,1
2194,61,29,3.5,48,Clothing,Silver,Summer,Quarterly,3
2195,58,62,3.7,2,Clothing,Brown,Fall,Monthly,4
2196,25,58,4.8,31,Clothing,Gray,Spring,Weekly,2
2197,33,88,3.7,40,Footwear,Indigo,Summer,Monthly,2
2198,57,80,3.5,35,Accessories,Turquoise,Summer,Monthly,0
2199,39,47,4.9,40,Accessories,Maroon,Summer,Monthly,2
2200,60,51,4.7,27,Accessories,Charcoal,Summer,Every 3 Months,3
2201,39,25,4.9,10,Clothing,Peach,Spring,Annually,3
2202,42,36,4.3,23,Clothing,Red,Summer,Weekly,3
2203,53,79,3.1,32,Clothing,Indigo,Winter,Quarterly,5
2204,20,41,3.4,6,Clothing,Lavender,Winter,Monthly,1
2205,46,68,2.7,27,Clothing,Red,Fall,Weekly,5
2206,46,51,2.6,25,Footwear,Green,Spring,Fortnightly,4
2207,69,38,2.9,11,Accessories,Gray,Fall,Annually,4
2208,28,46,2.7,23,Accessories,Violet,Summer,Monthly,5
2209,42,20,4.5,44,Footwear,Beige,Summer,Quarterly,3
2210,30,25,3.1,35,Accessories,Orange,Summer,Fortnightly,5
2211,50,89,3.2,45,Clothing,Purple,Winter,Every 3 Months,5
2212,59,77,3.3,22,Clothing,Brown,Winter,Quarterly,4
2213,54,94,2.9,18,Accessories,Maroon,Fall,Quarterly,4
2214,50,100,4.1,20,Accessories,Gold,Fall,Weekly,0
2215,25,96,2.7,28,Footwear,Indigo,Winter,Fortnightly,5
2216,41,36,4.0,15,Clothing,Silver,Winter,Bi-Weekly,3
2217,35,27,2.6,42,Accessories,Red,Fall,Fortnightly,5
2218,67,67,3.5,20,Accessories,Magenta,Winter,Quarterly,4
2219,33,91,2.8,16,Clothing,Purple,Fall,Fortnightly,1
2220,19,62,4.5,47,Accessories,Beige,Fall,Annually,2
2221,25,88,3.0,34,Clothing,White,Fall,Annually,5
2222,32,66,4.4,30,Clothing,Teal,Summer,Weekly,2
2223,30,65,4.7,5,Footwear,Gray,Fall,Quarterly,1
2224,18,25,4.3,38,Accessories,Charcoal,Winter,Quarterly,2
2225,38,64,4.8,18,Accessories,Olive,Spring,Annually,2
2226,22,72,4.8,28,Clothing,Blue,Spring,Annually,2
2227,40,74,4.4,42,Accessories,Gray,Summer,Fortnightly,2
2228,54,50,3.7,5,Accessories,Green,Fall,Weekly,4
2229,70,97,3.9,50,Clothing,Silver,Fall,Monthly,0
2230,52,36,3.8,33,Footwear,Teal,Spring,Fortnightly,3
2231,34,49,4.1,1,Outerwear,Beige,Fall,Weekly,1
2232,65,64,4.0,14,Footwear,Lavender,Spring,Fortnightly,0
2233,38,31,4.5,48,Clothing,Gray,Summer,Monthly,2
2234,35,66,4.0,26,Footwear,Yellow,Winter,Weekly,2
2235,40,82,4.5,44,Clothing,Gray,Spring,Annually,2
2236,23,88,2.7,18,Clothing,Yellow,Winter,Fortnightly,1
2237,45,34,3.8,31,Footwear,Black,Summer,Every 3 Months,3
2238,40,84,3.8,18,Footwear,Beige,Winter,Weekly,1
2239,42,96,3.8,41,Accessories,Indigo,Summer,Every 3 Months,0
2240,57,71,4.3,18,Footwear,Green,Winter,Every 3 Months,0
2241,18,77,3.5,3,Outerwear,Purple,Summer,Bi-Weekly,1
2242,18,66,3.8,5,Clothing,Orange,Spring,Bi-Weekly,1
2243,56,21,3.7,13,Clothing,Teal,Winter,Annually,3
2244,35,37,4.8,22,Clothing,Gold,Summer,Annually,3
2245,49,90,4.9,45,Clothing,Gray,Fall,Fortnightly,0
2246,49,96,4.3,39,Outerwear,Cyan,Fall,Every 3 Months,0
2247,34,37,4.4,18,Accessories,Teal,Summer,Annually,3
2248,63,66,3.4,19,Clothing,Violet,Winter,Fortnightly,4
2249,42,45,4.3,29,Accessories,Indigo,Spring,Weekly,3
2250,41,89,4.6,19,Footwear,Pink,Summer,Weekly,0
2251,26,94,3.8,22,Footwear,Gold,Fall,Monthly,1
2252,48,96,3.9,21,Footwear,Maroon,Summer,Annually,0
2253,62,31,2.6,22,Clothing,Brown,Spring,Monthly,4
2254,24,79,4.2,44,Accessories,Gold,Winter,Every 3 Months,2
2255,48,39,4.6,42,Outerwear,Teal,Spring,Quarterly,3
2256,31,22,5.0,33,Clothing,Turquoise,Fall,Quarterly,2
2257,41,32,4.2,6,Clothing,Olive,Fall,Annually,1
2258,24,71,4.3,44,Clothing,Cyan,Winter,Every 3 Months,2
2259,60,96,3.3,24,Clothing,Beige,Spring,Annually,0
2260,38,82,4.9,16,Accessories,Blue,Fall,Quarterly,0
2261,58,76,4.4,12,Accessories,Gold,Spring,Fortnightly,0
2262,53,22,3.1,50,Accessories,Green,Winter,Monthly,5
2263,44,40,3.5,42,Accessories,Green,Winter,Quarterly,5
2264,51,92,3.9,50,Accessories,Turquoise,Summer,Monthly,0
2265,36,94,3.9,10,Outerwear,Yellow,Fall,Quarterly,1
2266,20,44,4.3,32,Clothing,Yellow,Fall,Weekly,2
2267,32,49,3.8,37,Accessories,Blue,Spring,Weekly,2
2268,66,26,2.7,15,Clothing,Charcoal,Spring,Monthly,4
2269,49,38,4.4,27,Clothing,Yellow,Fall,Annually,3
2270,27,72,3.5,7,Clothing,Purple,Spring,Weekly,1
2271,29,99,3.4,49,Clothing,Green,Summer,Quarterly,5
2272,29,38,4.0,44,Outerwear,Charcoal,Spring,Monthly,2
2273,55,96,4.8,13,Outerwear,Silver,Winter,Bi-Weekly,0
2274,57,27,4.5,38,Clothing,Turquoise,Spring,Fortnightly,3
2275,29,24,4.4,10,Clothing,Gray,Winter,Weekly,1
2276,31,82,4.1,25,Clothing,Red,Summer,Weekly,2
2277,25,56,4.6,18,Accessories,Beige,Summer,Quarterly,2
2278,61,25,3.8,6,Accessories,Maroon,Fall,Every 3 Months,3
2279,53,67,2.9,35,Footwear,Indigo,Spring,Quarterly,5
2280,22,21,2.8,31,Footwear,Red,Summer,Fortnightly,5
2281,28,27,3.0,41,Clothing,Maroon,Summer,Annually,5
2282,18,97,4.2,8,Footwear,Red,Fall,Annually,1
2283,44,45,4.1,34,Accessories,Black,Winter,Fortnightly,3
2284,32,63,4.1,20,Clothing,Black,Fall,Annually,1
2285,34,100,4.6,38,Accessories,Pink,Summer,Every 3 Months,2
2286,67,38,2.5,35,Clothing,Blue,Spring,Quarterly,4
2287,66,45,3.0,6,Clothing,Green,Summer,Annually,4
2288,28,91,3.8,50,Accessories,Orange,Fall,Weekly,2
2289,70,82,4.1,47,Clothing,Orange,Fall,Weekly,0
2290,37,48,3.3,23,Footwear,Magenta,Winter,Quarterly,5
2291,28,30,5.0,13,Outerwear,Indigo,Spring,Quarterly,3
2292,43,34,3.8,31,Clothing,Beige,Spring,Monthly,3
2293,37,68,3.3,16,Clothing,Green,Fall,Every 3 Months,1
2294,54,95,5.0,40,Accessories,Red,Winter,Annually,0
2295,50,22,2.9,45,Accessories,Beige,Spring,Quarterly,5
2296,46,88,2.5,50,Accessories,Green,Fall,Every 3 Months,5
2297,60,83,4.7,1,Clothing,Orange,Summer,Quarterly,0
2298,40,87,2.9,10,Accessories,Cyan,Spring,Every 3 Months,1
2299,64,57,3.7,48,Outerwear,Violet,Summer,Every 3 Months,5
2300,18,88,4.4,38,Outerwear,Lavender,Summer,Monthly,2
2301,37,20,2.9,21,Clothing,Turquoise,Winter,Annually,4
2302,36,39,3.6,38,Accessories,Pink,Summer,Monthly,5
2303,51,71,4.8,31,Accessories,Beige,Spring,Fortnightly,0
2304,26,73,4.7,9,Clothing,Silver,Winter,Fortnightly,1
2305,68,63,2.6,47,Accessories,Gold,Summer,Weekly,5
2306,27,78,3.4,8,Accessories,Silver,Winter,Bi-Weekly,1
2307,28,96,3.5,30,Clothing,Green,Fall,Annually,1
2308,49,81,3.4,22,Accessories,Teal,Winter,Quarterly,0
2309,70,95,5.0,3,Clothing,Gold,Fall,Quarterly,0
2310,30,68,4.6,15,Accessories,Cyan,Spring,Monthly,1
2311,27,28,4.8,10,Footwear,Gold,Spring,Every 3 Months,1
2312,19,30,3.7,19,Clothing,Violet,Summer,Every 3 Months,1
2313,64,31,4.7,36,Clothing,Black,Summer,Fortnightly,3
2314,42,95,4.4,12,Accessories,Brown,Winter,Every 3 Months,0
2315,69,79,3.5,49,Clothing,Indigo,Winter,Quarterly,0
2316,28,39,3.8,7,Footwear,Yellow,Winter,Annually,1
2317,47,34,4.7,28,Outerwear,Purple,Summer,Monthly,3
2318,69,28,3.1,30,Clothing,White,Spring,Annually,4
2319,56,38,5.0,29,Footwear,Turquoise,Winter,Monthly,3
2320,28,55,3.7,9,Footwear,Olive,Spring,Every 3 Months,1
2321,50,31,3.0,27,Footwear,Beige,Winter,Fortnightly,4
2322,39,84,4.5,21,Outerwear,Lavender,Spring,Fortnightly,0
2323,35,93,4.7,36,Accessories,White,Winter,Monthly,2
2324,59,28,3.5,19,Outerwear,Brown,Winter,Annually,3
2325,44,55,4.4,47,Footwear,Charcoal,Summer,Weekly,2
2326,66,63,2.6,38,Clothing,Maroon,Winter,Annually,5
2327,20,94,4.2,22,Clothing,Red,Winter,Bi-Weekly,1
2328,45,36,2.6,29,Clothing,Maroon,Fall,Bi-Weekly,5
2329,49,97,4.8,42,Accessories,Teal,Spring,Annually,0
2330,60,63,2.9,47,Accessories,Orange,Summer,Every 3 Months,5
2331,61,77,4.3,10,Accessories,Olive,Spring,Bi-Weekly,0
2332,36,53,2.6,10,Accessories,Olive,Fall,Monthly,4
2333,33,77,3.8,1,Clothing,Beige,Spring,Every 3 Months,1
2334,49,79,4.2,7,Footwear,Green,Summer,Monthly,0
2335,31,37,3.9,10,Outerwear,Black,Summer,Fortnightly,1
2336,19,94,3.1,11,Accessories,Green,Winter,Weekly,1
2337,39,76,3.6,5,Footwear,Violet,Fall,Annually,1
2338,66,68,4.0,21,Footwear,Silver,Fall,Quarterly,0
2339,25,65,3.4,24,Clothing,Maroon,Spring,Quarterly,1
2340,63,24,2.6,37,Clothing,Cyan,Summer,Fortnightly,5
2341,56,31,4.5,22,Outerwear,Teal,Summer,Every 3 Months,3
2342,20,89,4.9,16,Clothing,Olive,Fall,Fortnightly,2
2343,58,49,4.4,44,Clothing,Red,Summer,Monthly,3
2344,34,92,3.5,14,Footwear,Lavender,Fall,Bi-Weekly,1
2345,28,32,3.3,23,Clothing,Orange,Winter,Every 3 Months,1
2346,22,67,3.1,46,Outerwear,Brown,Winter,Fortnightly,5
2347,37,64,4.2,46,Accessories,Gray,Fall,Every 3 Months,2
2348,54,84,4.9,16,Footwear,Orange,Spring,Every 3 Months,0
2349,65,34,3.9,40,Clothing,Orange,Fall,Every 3 Months,3
2350,57,26,4.2,21,Footwear,Turquoise,Winter,Annually,3
2351,38,50,4.9,25,Clothing,Cyan,Fall,Bi-Weekly,2
2352,70,46,2.8,25,Footwear,Yellow,Fall,Quarterly,4
2353,56,71,4.1,25,Accessories,White,Fall,Every 3 Months,0
2354,56,78,4.8,27,Clothing,Blue,Summer,Monthly,0
2355,22,35,4.1,12,Clothing,Purple,Winter,Monthly,1
2356,57,58,3.0,27,Accessories,Gray,Summer,Quarterly,4
2357,53,67,4.2,40,Clothing,Cyan,Fall,Bi-Weekly,0
2358,53,93,3.8,38,Clothing,Pink,Spring,Quarterly,0
2359,19,81,3.3,44,Accessories,Gold,Spring,Every 3 Months,5
2360,49,80,4.7,27,Accessories,Silver,Fall,Every 3 Months,0
2361,44,64,4.3,30,Accessories,Gray,Spring,Every 3 Months,2
2362,27,41,2.7,24,Clothing,Brown,Fall,Monthly,5
2363,60,79,4.2,38,Clothing,Pink,Winter,Bi-Weekly,0
2364,62,60,4.2,4,Accessories,Maroon,Winter,Quarterly,4
2365,52,91,2.5,32,Footwear,Peach,Winter,Monthly,5
2366,30,66,3.6,32,Footwear,Brown,Winter,Fortnightly,5
2367,66,85,3.4,28,Clothing,Green,Winter,Bi-Weekly,0
2368,29,38,3.3,6,Accessories,Lavender,Summer,Every 3 Months,1
2369,24,23,4.6,24,Clothing,Cyan,Winter,Monthly,2
2370,51,71,3.9,38,Footwear,Black,Spring,Weekly,0
2371,67,25,3.7,28,Clothing,Charcoal,Winter,Annually,3
2372,50,39,3.1,9,Footwear,Silver,Spring,Fortnightly,4
2373,37,20,4.9,21,Clothing,Gray,Spring,Every 3 Months,3
2374,69,73,4.7,31,Accessories,Peach,Winter,Monthly,0
2375,60,63,2.9,18,Accessories,Peach,Fall,Quarterly,4
2376,21,94,4.1,5,Accessories,Cyan,Spring,Weekly,1
2377,44,94,4.0,22,Clothing,Magenta,Fall,Annually,0
2378,26,71,2.7,37,Accessories,Teal,Summer,Bi-Weekly,5
2379,40,77,4.0,22,Accessories,Peach,Spring,Monthly,0
